67,000000000008,2
7,000000000924,2
79,000000000298,2
21,000000000827,3
31,000000000007,3
99,000000000543,2
81,000000000862,1
24,000000000963,2
16,000000000160,3
6,000000000045,3
26,000000000274,1
68,000000000077,3
65,000000000988,1
12,000000000067,1
3,000000000950,3
17,000000000181,1
87,000000000083,2
43,000000000900,3
9,000000000151,2
44,000000000570,1
83,000000000963,3
93,000000000083,3
83,000000000490,1
93,000000000964,3
45,000000000587,2
50,000000000315,1
88,000000000818,1
97,000000000031,2
72,000000000579,2
88,000000000945,1
72,000000000664,3
84,000000000118,1
98,000000000928,2
65,000000000531,3
4,000000000793,3
27,000000000297,2
95,000000000599,1
3,000000000419,3
81,000000000446,3
36,000000000610,1
56,000000000266,1
57,000000000035,1
11,000000000973,1
1,000000000469,3
74,000000000446,2
24,000000000625,1
3,000000000623,3
33,000000000802,2
46,000000000196,2
40,000000000943,3
7,000000000985,2
33,000000000257,1
27,000000000624,2
27,000000000805,3
65,000000000069,1
19,000000000347,2
42,000000000131,3
65,000000000248,3
57,000000000244,2
91,000000000223,3
1,000000000655,2
58,000000000208,2
66,000000000745,3
86,000000000882,2
70,000000000086,3
52,000000000296,1
98,000000000361,1
52,000000000033,3
12,000000000694,1
18,000000000278,3
43,000000000769,2
45,000000000120,2
27,000000000999,3
26,000000000296,2
23,000000000454,2
84,000000000028,3
93,000000000991,2
11,000000000295,2
44,000000000569,2
50,000000000536,3
25,000000000279,2
22,000000000231,3
35,000000000771,1
27,000000000765,3
62,000000000221,1
67,000000000669,2
71,000000000056,2
44,000000000497,1
89,000000000786,3
10,000000000523,1
34,000000000488,2
72,000000000133,1
33,000000000617,3
7,000000000919,1
9,000000000554,1
66,000000000567,3
50,000000000610,1
25,000000000301,3
97,000000000851,3
53,000000000883,2
33,000000000398,1
11,000000000164,1
51,000000000154,2
39,000000000320,3
8,000000000075,3
55,000000000047,2
30,000000000027,3
54,000000000980,1
45,000000000811,2
4,000000000881,2
63,000000000515,3
36,000000000093,2
50,000000000862,1
65,000000000215,3
49,000000000600,2
63,000000000008,2
63,000000000606,3
51,000000000768,2
87,000000000404,1
30,000000000694,1
61,000000000181,3
97,000000000678,3
32,000000000236,1
89,000000000337,3
6,000000000939,2
26,000000000909,3
57,000000000996,1
58,000000000763,1
45,000000000864,2
78,000000000740,3
80,000000000326,1
54,000000000042,3
34,000000000042,2
15,000000000461,2
24,000000000166,1
32,000000000664,2
64,000000000119,2
57,000000000252,2
65,000000000590,1
43,000000000195,3
58,000000000033,3
26,000000000988,3
78,000000000039,2
55,000000000425,2
40,000000000046,3
66,000000000806,3
21,000000000107,1
41,000000000299,2
61,000000000197,2
74,000000000866,3
93,000000000365,1
85,000000000351,1
38,000000000071,2
60,000000000434,2
61,000000000519,1
62,000000000628,1
90,000000000512,1
64,000000000118,2
12,000000000500,1
83,000000000318,2
50,000000000652,1
78,000000000894,2
11,000000000070,3
52,000000000090,3
96,000000000461,1
45,000000000824,2
32,000000000729,3
33,000000000418,2
87,000000000005,1
60,000000000643,3
98,000000000370,2
35,000000000518,3
76,000000000623,3
77,000000000084,2
87,000000000332,3
76,000000000984,1
54,000000000230,2
70,000000000969,3
62,000000000097,3
62,000000000209,3
3,000000000069,3
68,000000000359,2
99,000000000633,3
14,000000000739,3
3,000000000055,1
88,000000000397,2
63,000000000808,2
60,000000000390,2
93,000000000146,1
78,000000000029,2
23,000000000430,2
25,000000000710,2
68,000000000879,2
76,000000000910,1
21,000000000205,3
4,000000000763,2
12,000000000711,2
40,000000000321,3
13,000000000228,2
43,000000000308,3
15,000000000781,1
1,000000000028,2
98,000000000634,3
21,000000000135,2
59,000000000782,1
12,000000000390,1
47,000000000030,1
97,000000000865,2
40,000000000155,3
93,000000000935,1
22,000000000919,1
20,000000000176,3
94,000000000075,1
69,000000000753,2
65,000000000037,2
99,000000000144,3
73,000000000467,1
51,000000000416,3
20,000000000890,2
46,000000000834,3
62,000000000257,1
18,000000000090,2
3,000000000876,1
76,000000000322,3
93,000000000969,2
31,000000000198,2
2,000000000469,3
50,000000000897,2
68,000000000893,3
43,000000000942,1
76,000000000904,1
8,000000000321,2
19,000000000742,1
80,000000000896,3
45,000000000473,3
63,000000000900,3
96,000000000449,1
5,000000000569,2
83,000000000397,2
69,000000000574,1
39,000000000126,2
75,000000000317,2
24,000000000541,1
64,000000000455,2
72,000000000982,2
61,000000000606,3
40,000000000012,3
53,000000000518,1
11,000000000779,1
67,000000000342,2
9,000000000860,1
67,000000000291,2
54,000000000132,3
37,000000000244,3
23,000000000495,3
37,000000000153,1
90,000000000739,2
73,000000000570,1
13,000000000516,1
65,000000000239,2
10,000000000021,1
79,000000000595,1
99,000000000849,2
3,000000000181,1
14,000000000167,1
30,000000000521,1
27,000000000145,3
93,000000000879,2
78,000000000803,2
35,000000000754,1
65,000000000929,1
13,000000000199,3
95,000000000216,2
67,000000000956,2
61,000000000101,2
96,000000000515,3
79,000000000380,3
31,000000000587,3
45,000000000213,1
25,000000000359,1
12,000000000990,1
61,000000000934,1
20,000000000204,1
59,000000000088,2
65,000000000039,1
13,000000000528,2
94,000000000097,3
91,000000000393,2
26,000000000746,3
4,000000000594,1
21,000000000222,1
72,000000000425,1
84,000000000223,1
87,000000000827,2
62,000000000883,2
50,000000000370,1
17,000000000524,1
48,000000000960,2
60,000000000738,1
78,000000000809,1
53,000000000565,2
1,000000000218,3
74,000000000208,1
38,000000000824,3
87,000000000102,3
10,000000000555,3
11,000000000124,1
49,000000000003,1
77,000000000233,1
95,000000000801,1
79,000000000625,2
85,000000000256,3
88,000000000964,1
74,000000000979,1
47,000000000486,3
52,000000000858,1
83,000000000856,2
10,000000000635,3
20,000000000850,1
16,000000000758,1
91,000000000373,1
69,000000000180,3
19,000000000169,2
45,000000000438,2
53,000000000942,2
25,000000000845,2
5,000000000209,3
21,000000000673,1
25,000000000984,2
26,000000000146,3
53,000000000957,1
58,000000000021,1
48,000000000407,1
84,000000000684,3
99,000000000556,2
41,000000000290,2
19,000000000923,3
65,000000000029,1
95,000000000330,2
40,000000000805,2
80,000000000701,1
98,000000000594,1
19,000000000907,1
99,000000000655,3
72,000000000114,2
54,000000000376,3
87,000000000416,2
56,000000000732,1
33,000000000484,3
1,000000000974,3
25,000000000526,3
50,000000000175,3
34,000000000147,2
36,000000000285,3
25,000000000679,2
66,000000000982,3
7,000000000643,3
39,000000000918,3
45,000000000527,2
90,000000000792,3
76,000000000143,2
91,000000000849,1
83,000000000756,2
67,000000000551,2
22,000000000203,3
12,000000000182,3
72,000000000101,2
19,000000000351,1
33,000000000531,2
85,000000000905,3
31,000000000703,1
39,000000000601,2
75,000000000370,2
66,000000000557,1
92,000000000329,2
42,000000000885,3
98,000000000326,3
15,000000000991,2
68,000000000102,3
83,000000000186,2
10,000000000406,2
21,000000000572,1
77,000000000139,1
50,000000000654,1
10,000000000713,1
11,000000000650,2
5,000000000042,3
31,000000000163,3
94,000000000725,3
79,000000000114,1
74,000000000333,1
15,000000000916,1
71,000000000651,1
68,000000000248,1
83,000000000127,3
54,000000000035,3
70,000000000218,2
20,000000000318,2
23,000000000565,1
74,000000000306,1
55,000000000279,2
93,000000000170,1
75,000000000764,3
39,000000000570,1
86,000000000450,3
45,000000000278,1
38,000000000124,1
40,000000000357,1
61,000000000782,2
99,000000000428,3
78,000000000453,2
16,000000000541,3
89,000000000889,1
75,000000000953,2
94,000000000740,2
37,000000000602,3
18,000000000581,3
72,000000000283,2
49,000000000544,2
22,000000000546,2
82,000000000486,3
55,000000000807,3
1,000000000740,1
88,000000000109,1
92,000000000771,1
80,000000000908,1
22,000000000599,3
45,000000000239,2
83,000000000388,2
57,000000000244,1
70,000000000876,3
24,000000000443,2
91,000000000386,2
12,000000000255,2
18,000000000213,1
44,000000000092,2
60,000000000384,1
9,000000000790,1
30,000000000891,3
29,000000000812,2
35,000000000337,1
64,000000000152,2
7,000000000119,3
53,000000000394,3
95,000000000179,1
89,000000000637,2
55,000000000569,2
32,000000000583,3
23,000000000274,3
75,000000000283,3
86,000000000223,2
3,000000000790,1
46,000000000658,1
48,000000000898,2
10,000000000142,2
59,000000000161,3
11,000000000197,3
95,000000000824,3
18,000000000884,2
78,000000000794,2
12,000000000634,3
34,000000000147,1
12,000000000405,2
86,000000000230,1
39,000000000830,2
57,000000000786,3
70,000000000630,2
14,000000000859,3
36,000000000866,1
18,000000000961,3
18,000000000614,1
78,000000000895,1
95,000000000609,2
95,000000000033,1
63,000000000798,2
23,000000000800,2
21,000000000092,3
98,000000000966,3
73,000000000508,1
82,000000000467,3
46,000000000343,2
34,000000000204,1
17,000000000382,1
24,000000000203,2
43,000000000330,1
38,000000000925,1
39,000000000186,1
43,000000000735,2
33,000000000693,3
43,000000000411,1
30,000000000279,3
96,000000000025,1
97,000000000202,1
90,000000000108,2
22,000000000147,1
95,000000000975,2
3,000000000430,3
70,000000000336,2
8,000000000086,3
96,000000000705,2
28,000000000139,2
2,000000000602,2
30,000000000143,2
80,000000000087,3
99,000000000464,3
15,000000000536,2
70,000000000722,2
89,000000000153,1
72,000000000253,3
44,000000000767,3
68,000000000157,3
49,000000000021,2
80,000000000270,1
97,000000000413,2
48,000000000544,3
48,000000000903,3
48,000000000175,1
77,000000000576,3
72,000000000205,1
17,000000000569,1
52,000000000990,2
76,000000000021,2
45,000000000067,2
83,000000000923,1
90,000000000952,2
55,000000000061,1
53,000000000311,3
48,000000000516,1
99,000000000748,2
37,000000000631,1
97,000000000866,3
12,000000000705,1
43,000000000427,2
64,000000000422,2
86,000000000098,3
66,000000000158,1
58,000000000953,3
72,000000000136,2
45,000000000509,3
44,000000000116,1
8,000000000324,2
11,000000000696,2
93,000000000163,3
5,000000000786,1
48,000000000213,2
20,000000000097,1
52,000000000703,1
36,000000000094,3
54,000000000107,3
83,000000000301,2
59,000000000790,2
40,000000001000,1
90,000000000513,1
55,000000000649,2
72,000000000288,2
87,000000000937,3
89,000000000362,2
74,000000000747,3
64,000000000145,2
95,000000000128,2
44,000000000603,2
85,000000000224,3
65,000000000769,3
49,000000000590,1
16,000000000290,2
91,000000000633,3
90,000000000411,2
8,000000000441,2
74,000000000566,3
49,000000000434,2
37,000000000323,1
30,000000000507,1
89,000000000380,1
92,000000000560,1
83,000000000584,2
42,000000000773,1
77,000000000279,2
82,000000000497,3
3,000000000494,2
29,000000000654,1
98,000000000401,3
78,000000000354,1
11,000000000743,1
5,000000000770,3
73,000000000903,2
15,000000000166,2
53,000000000756,2
41,000000000556,3
66,000000000966,2
22,000000000984,1
71,000000000560,3
49,000000000783,2
3,000000000305,1
23,000000000764,1
62,000000000895,3
92,000000000635,1
85,000000000479,1
27,000000000024,3
75,000000000841,2
7,000000000479,1
99,000000000384,3
31,000000000900,3
61,000000000192,2
43,000000000431,1
14,000000000357,3
13,000000000208,2
3,000000000077,3
37,000000000226,2
14,000000000607,3
23,000000000356,1
4,000000000509,3
48,000000000458,1
97,000000000311,2
82,000000000999,1
51,000000000600,3
51,000000000854,3
96,000000000770,3
57,000000000796,2
33,000000000298,1
26,000000000758,1
20,000000000901,1
31,000000000112,3
8,000000000830,2
89,000000000152,2
7,000000000784,1
50,000000000076,3
84,000000000917,2
73,000000000810,1
84,000000000865,2
15,000000000026,2
49,000000000576,1
15,000000000664,2
93,000000000271,2
12,000000000865,1
84,000000000401,1
87,000000000525,2
88,000000000372,1
51,000000000679,1
70,000000000151,1
26,000000000741,3
25,000000000143,2
63,000000000758,1
61,000000000940,1
44,000000000798,2
43,000000000346,2
82,000000000821,2
31,000000000810,1
53,000000000323,1
68,000000000425,1
34,000000000672,2
9,000000000132,1
63,000000000851,3
97,000000000552,3
56,000000000523,2
50,000000000544,3
32,000000000613,1
93,000000000844,1
20,000000000217,1
92,000000000131,1
73,000000000960,2
44,000000000270,3
86,000000000123,2
88,000000000266,2
7,000000000741,3
99,000000000900,3
91,000000000842,2
78,000000000459,1
22,000000000671,1
37,000000000021,3
5,000000000465,3
18,000000000908,3
12,000000000220,1
17,000000000151,3
60,000000000852,2
94,000000000362,3
62,000000000947,2
66,000000000353,1
53,000000000089,2
9,000000000607,2
74,000000000166,1
68,000000000835,1
12,000000000960,1
95,000000000799,2
24,000000000191,2
20,000000000621,2
63,000000000834,1
25,000000000364,3
36,000000000015,2
55,000000000730,1
51,000000000423,2
64,000000000728,1
16,000000000792,2
54,000000000426,1
9,000000000366,3
93,000000000572,3
78,000000000614,3
74,000000000965,2
60,000000000367,2
78,000000000045,2
14,000000000644,3
16,000000000809,2
21,000000000996,2
77,000000000591,1
99,000000000192,2
15,000000000831,1
13,000000000898,3
75,000000000134,2
24,000000000374,3
59,000000000707,1
40,000000000432,3
75,000000000093,3
78,000000000468,3
79,000000000809,1
29,000000000991,1
5,000000000666,3
55,000000000329,2
85,000000000212,2
99,000000000075,3
47,000000000488,1
62,000000000201,2
68,000000000532,2
7,000000000699,3
56,000000000872,1
47,000000000921,2
66,000000000201,1
69,000000000983,3
58,000000000791,2
91,000000000315,3
68,000000000950,2
64,000000000021,3
38,000000000672,2
39,000000000377,2
79,000000000053,2
17,000000000528,1
82,000000000813,2
23,000000000316,1
4,000000000757,1
14,000000000974,3
99,000000000474,2
19,000000000173,1
59,000000000244,3
74,000000000801,2
70,000000000661,2
21,000000000094,3
91,000000000808,3
28,000000000324,2
85,000000000478,3
70,000000000635,2
31,000000000494,3
18,000000000891,3
61,000000000708,2
75,000000000303,2
90,000000000209,1
50,000000000618,3
99,000000000739,2
98,000000000498,1
42,000000000600,2
60,000000000553,1
64,000000000759,3
28,000000000234,2
41,000000000022,1
16,000000000609,1
64,000000000935,3
71,000000000391,1
69,000000000948,3
51,000000000914,2
16,000000000790,1
61,000000000942,3
14,000000000667,1
34,000000000774,2
26,000000000648,1
47,000000000770,1
46,000000000510,2
93,000000000650,2
47,000000000467,3
34,000000000695,1
59,000000000934,2
39,000000000789,2
35,000000000510,1
4,000000000515,3
18,000000000093,2
99,000000000849,1
39,000000000888,1
50,000000000121,1
26,000000000275,2
78,000000000284,1
75,000000000441,2
88,000000000845,2
13,000000000853,3
3,000000000615,2
75,000000000977,1
38,000000000025,1
85,000000000495,3
61,000000000389,2
8,000000000015,2
16,000000000088,3
23,000000000884,3
48,000000000232,1
65,000000000217,1
50,000000000866,3
41,000000000480,2
17,000000000537,1
19,000000000434,2
88,000000000551,2
98,000000000557,1
20,000000000837,2
72,000000000602,2
6,000000000463,2
72,000000000674,2
89,000000000990,1
51,000000000391,2
9,000000000549,3
51,000000000853,1
71,000000000179,2
37,000000000062,2
62,000000000321,3
38,000000000641,2
2,000000000383,2
49,000000000460,2
25,000000000045,3
19,000000000719,1
53,000000000554,1
65,000000000315,1
19,000000000867,2
28,000000000144,3
64,000000000165,2
12,000000000077,1
92,000000000416,3
50,000000000940,2
88,000000000993,1
78,000000000517,2
50,000000000378,3
98,000000000564,2
95,000000000621,3
74,000000000751,2
32,000000000637,1
44,000000000586,2
86,000000000460,2
30,000000000524,2
53,000000000007,2
17,000000000525,3
3,000000000540,3
75,000000000362,1
85,000000000121,2
33,000000000756,2
11,000000000812,2
29,000000000361,1
49,000000000992,3
96,000000000092,2
9,000000000462,3
46,000000000078,1
52,000000000230,1
1,000000000647,3
12,000000000343,1
39,000000000281,2
66,000000000583,1
31,000000000372,3
39,000000000550,3
24,000000000754,2
58,000000000017,1
99,000000000602,1
14,000000000485,1
41,000000000256,1
40,000000000452,2
72,000000000758,1
70,000000000993,2
96,000000000009,3
95,000000000167,1
68,000000000956,2
83,000000000516,2
88,000000000439,3
20,000000000156,1
33,000000000668,2
45,000000000447,3
66,000000000045,1
16,000000000764,3
12,000000000555,3
75,000000000295,3
60,000000000358,3
67,000000000086,1
73,000000000303,2
88,000000000554,3
93,000000000071,1
1,000000000695,3
20,000000000861,2
22,000000000273,2
89,000000000954,1
89,000000000797,2
24,000000000742,1
57,000000000406,1
14,000000000175,3
97,000000000113,2
90,000000000971,2
94,000000000282,3
12,000000000814,1
78,000000000694,1
10,000000000859,2
36,000000000714,3
8,000000000949,1
70,000000000006,3
84,000000000790,3
99,000000000953,3
77,000000000436,2
33,000000000064,1
69,000000000866,1
8,000000000338,3
12,000000000811,1
86,000000000625,3
32,000000000832,1
90,000000001000,3
54,000000000645,2
47,000000000213,3
88,000000000212,3
30,000000000850,3
90,000000000630,1
63,000000000418,2
37,000000000654,1
22,000000000334,1
25,000000000171,2
27,000000000531,2
86,000000000490,3
95,000000000921,2
80,000000000384,1
87,000000000072,2
96,000000000347,1
86,000000000393,3
48,000000000062,3
41,000000000110,1
44,000000000660,3
21,000000000260,3
56,000000000263,1
63,000000000243,3
49,000000000961,3
62,000000000023,3
78,000000000481,3
20,000000000934,3
79,000000000277,1
90,000000000042,3
35,000000000333,3
33,000000000592,2
66,000000000373,3
37,000000000843,2
2,000000000540,3
46,000000000639,1
21,000000000004,2
1,000000000223,3
93,000000000113,3
20,000000000205,1
72,000000000809,1
9,000000000854,3
66,000000000675,1
42,000000000362,3
5,000000000042,1
64,000000000954,3
96,000000000956,1
68,000000000854,1
17,000000000079,1
9,000000000057,2
28,000000000586,2
52,000000000726,1
50,000000000152,1
41,000000000897,3
77,000000000932,2
99,000000000069,3
58,000000000484,1
31,000000000133,2
19,000000000415,2
98,000000000765,1
25,000000000527,3
78,000000000326,2
67,000000000891,1
61,000000000240,3
98,000000000304,2
82,000000000135,2
30,000000000046,2
78,000000000657,3
34,000000000249,2
90,000000000849,1
71,000000000246,3
29,000000000022,2
56,000000000440,1
37,000000000800,3
98,000000000580,2
77,000000000672,1
81,000000000048,3
97,000000000629,3
30,000000000486,2
27,000000000861,2
99,000000000644,2
71,000000000589,3
14,000000000519,1
77,000000000535,1
36,000000000710,3
72,000000000141,1
45,000000000903,3
59,000000000031,1
10,000000000235,2
40,000000000955,3
98,000000000113,2
74,000000000229,3
46,000000000867,2
52,000000000325,2
93,000000000017,3
99,000000000665,1
97,000000000802,1
61,000000000064,3
48,000000000819,1
74,000000000501,2
68,000000000939,2
68,000000000355,1
27,000000000928,3
55,000000000872,2
51,000000000181,3
34,000000000955,2
26,000000000032,3
27,000000000539,1
4,000000000117,3
23,000000000850,1
58,000000000817,1
20,000000000672,3
26,000000000777,2
39,000000000365,2
54,000000000678,2
32,000000000484,1
82,000000000011,2
77,000000000043,1
54,000000000354,3
33,000000000332,1
29,000000000105,2
93,000000000190,2
96,000000000413,1
3,000000000960,3
43,000000000929,3
99,000000000928,2
38,000000000033,2
66,000000000735,2
57,000000000286,3
74,000000000035,3
21,000000000017,3
51,000000000802,2
46,000000000165,3
76,000000000002,1
37,000000000635,1
10,000000000734,2
43,000000000132,3
29,000000000857,1
42,000000000783,2
14,000000000785,1
41,000000000051,3
97,000000000993,2
33,000000000497,3
9,000000000334,1
7,000000000089,2
47,000000000218,2
30,000000000886,3
61,000000000545,3
48,000000000439,2
16,000000000421,3
80,000000000078,3
18,000000000354,1
53,000000000542,2
28,000000000144,1
6,000000000412,3
52,000000000735,1
46,000000000574,2
59,000000000922,2
98,000000000407,3
99,000000000916,3
24,000000000104,1
50,000000000757,3
34,000000000855,1
69,000000000120,1
23,000000000674,2
87,000000000116,3
14,000000000760,1
82,000000000189,3
51,000000000698,2
59,000000000998,3
35,000000000246,2
47,000000000685,3
7,000000000170,3
84,000000000728,1
54,000000000041,1
70,000000000493,3
6,000000000958,3
74,000000000486,3
36,000000000669,3
71,000000000257,2
25,000000000920,3
61,000000000306,1
17,000000000582,3
97,000000000053,2
15,000000000034,3
94,000000000420,1
24,000000000988,1
3,000000000479,1
2,000000000862,2
43,000000000584,2
19,000000000052,2
39,000000000916,2
93,000000000775,3
21,000000000488,2
53,000000000531,3
59,000000000881,1
9,000000000252,3
56,000000000803,2
32,000000000307,2
23,000000000700,2
2,000000000426,1
21,000000000057,1
62,000000000828,1
76,000000000916,1
32,000000000107,1
7,000000000285,2
63,000000000282,1
2,000000000464,1
51,000000000820,1
32,000000000155,3
31,000000000783,2
78,000000000691,3
90,000000000052,2
69,000000000856,1
82,000000000223,3
32,000000000785,3
92,000000000444,1
55,000000000885,1
46,000000000333,1
52,000000000523,3
19,000000000468,1
2,000000000169,1
99,000000000223,1
72,000000000776,1
95,000000000677,3
71,000000000731,2
98,000000000050,1
85,000000000508,3
87,000000000750,1
87,000000000174,1
99,000000000697,1
85,000000000678,3
97,000000000369,1
42,000000000917,1
85,000000000391,1
31,000000000593,3
83,000000000491,1
33,000000000093,3
71,000000000983,1
89,000000000800,2
12,000000000350,3
75,000000000959,1
47,000000000104,3
86,000000000214,2
85,000000000364,3
26,000000000912,3
60,000000000455,3
84,000000000592,1
64,000000000720,3
34,000000000979,3
3,000000000367,1
58,000000000731,1
49,000000000133,3
82,000000000094,1
81,000000000908,2
43,000000000454,2
72,000000000221,2
20,000000000561,2
37,000000000418,1
6,000000000642,1
8,000000000011,1
7,000000000229,1
56,000000000854,2
54,000000000702,1
67,000000000920,1
4,000000000293,1
57,000000000064,2
40,000000000981,1
91,000000000245,2
92,000000000615,2
65,000000000148,2
45,000000000071,2
19,000000000437,3
59,000000000574,2
81,000000000987,3
86,000000000679,1
85,000000000590,2
65,000000000537,1
86,000000000712,2
2,000000000244,2
92,000000000185,2
9,000000000225,3
28,000000000610,2
20,000000000848,3
32,000000000157,3
58,000000000953,1
17,000000000749,1
26,000000000092,3
58,000000000134,2
63,000000000173,2
91,000000000794,1
72,000000000698,3
36,000000000639,1
95,000000000111,2
31,000000000085,3
45,000000000977,2
99,000000000374,2
25,000000000563,1
8,000000000154,3
13,000000000607,2
66,000000000413,2
45,000000000865,2
28,000000000693,1
94,000000000932,2
31,000000000385,1
48,000000000974,3
61,000000000509,1
42,000000000092,3
39,000000000379,1
87,000000000172,3
62,000000000626,2
68,000000000094,2
47,000000000096,3
75,000000000102,2
85,000000000646,3
6,000000000057,2
37,000000000928,2
39,000000000413,1
7,000000000007,1
7,000000000922,2
78,000000000565,1
10,000000000782,1
41,000000000343,1
22,000000000658,1
13,000000000331,3
88,000000000930,2
43,000000000992,2
29,000000000798,3
51,000000000842,2
9,000000000359,3
74,000000000843,2
84,000000000751,3
66,000000000418,1
35,000000000676,2
30,000000000032,3
31,000000000771,1
56,000000000972,1
81,000000000220,3
20,000000000803,2
21,000000000785,3
93,000000000594,1
46,000000000453,1
3,000000000552,1
90,000000000841,2
64,000000000591,3
53,000000000483,3
83,000000000350,1
93,000000000261,3
78,000000000546,3
58,000000000483,2
67,000000000490,2
65,000000000607,3
45,000000000763,1
23,000000000984,1
5,000000000282,1
93,000000000985,3
8,000000000603,1
31,000000000191,2
90,000000000700,3
29,000000000081,1
28,000000000330,1
71,000000000726,1
40,000000000443,2
33,000000000440,2
37,000000000408,1
27,000000000399,1
25,000000000041,2
33,000000000635,2
82,000000000072,1
52,000000000774,1
34,000000000014,1
14,000000000349,3
82,000000000155,3
71,000000000481,3
79,000000000148,2
78,000000000906,2
67,000000000942,2
32,000000000190,3
85,000000000889,3
2,000000000376,1
9,000000000329,2
96,000000000978,1
3,000000000991,2
42,000000000084,2
5,000000000660,2
94,000000000762,2
16,000000000716,2
8,000000000869,2
85,000000000070,2
17,000000000201,1
69,000000000100,3
85,000000000294,3
73,000000000476,2
19,000000000281,1
22,000000000106,1
12,000000000688,3
28,000000000603,2
7,000000000040,2
41,000000000261,3
95,000000000360,1
82,000000000291,1
61,000000000930,1
87,000000000058,3
48,000000000908,2
30,000000000471,1
13,000000000302,2
10,000000000566,3
62,000000000271,2
67,000000000585,2
16,000000000479,1
4,000000000311,1
33,000000000421,2
39,000000000184,3
3,000000000309,2
41,000000000471,1
21,000000000247,3
78,000000000765,3
77,000000000406,1
69,000000000563,2
29,000000000919,3
61,000000000932,2
49,000000000909,3
16,000000000984,3
8,000000000388,3
78,000000000088,1
59,000000000948,2
15,000000000119,3
4,000000000103,1
80,000000000544,1
33,000000000394,2
2,000000000939,1
2,000000000775,2
43,000000000987,1
50,000000000348,3
77,000000000789,2
2,000000000101,1
44,000000000042,3
13,000000000905,2
12,000000000175,1
18,000000000575,2
8,000000000618,1
29,000000000506,1
9,000000000182,3
72,000000000511,2
24,000000000607,1
47,000000000877,3
13,000000000341,2
79,000000000893,1
83,000000000846,1
26,000000000291,2
43,000000000828,1
72,000000000947,3
88,000000000848,2
82,000000000002,2
89,000000000813,2
67,000000000023,3
88,000000000328,1
8,000000000820,3
1,000000000571,2
91,000000000788,3
80,000000000343,2
24,000000000431,3
49,000000000807,1
58,000000000673,2
20,000000000792,3
16,000000000063,2
80,000000000116,3
76,000000000191,3
68,000000000887,1
66,000000000213,3
32,000000000910,1
12,000000000880,1
92,000000000936,1
79,000000000395,1
96,000000000899,1
39,000000000833,2
21,000000000218,1
33,000000000602,3
38,000000000238,3
42,000000000803,2
7,000000000726,1
31,000000000731,1
38,000000000397,3
84,000000000020,2
63,000000000011,2
83,000000000389,1
74,000000000324,1
28,000000000823,3
33,000000000481,2
95,000000000507,3
26,000000000665,3
12,000000000183,2
98,000000000032,2
76,000000000306,2
47,000000000746,2
70,000000000289,1
81,000000000066,2
95,000000000073,2
8,000000000735,1
56,000000000122,1
38,000000000857,3
33,000000000935,1
14,000000000129,2
63,000000000556,1
66,000000000332,3
74,000000000923,1
42,000000000983,1
68,000000000859,3
77,000000000733,3
87,000000000819,2
50,000000000916,2
35,000000000995,3
87,000000000480,2
35,000000000479,2
16,000000000212,3
70,000000000114,3
28,000000000824,2
60,000000000461,3
66,000000000500,2
59,000000000628,3
44,000000000146,2
31,000000000409,3
96,000000000566,3
12,000000000328,3
4,000000000795,2
72,000000000678,2
16,000000000080,2
83,000000000293,2
28,000000000788,2
29,000000000160,2
15,000000000135,3
43,000000000749,1
74,000000000341,3
15,000000000577,1
44,000000000367,1
52,000000001000,2
76,000000000603,1
18,000000000493,1
48,000000000768,3
39,000000000244,2
76,000000000972,3
74,000000000139,3
62,000000000529,2
22,000000000474,1
42,000000000817,1
1,000000000215,1
79,000000000630,1
49,000000000629,3
27,000000000607,1
49,000000000862,1
51,000000000919,3
42,000000000232,1
30,000000000232,3
91,000000000203,3
79,000000000444,2
40,000000000183,3
48,000000000688,1
3,000000000632,3
36,000000000427,2
45,000000000886,3
72,000000000469,1
79,000000000440,2
81,000000000690,1
15,000000000635,3
23,000000000557,1
69,000000000233,3
5,000000000121,1
15,000000000955,2
21,000000000537,2
70,000000000120,2
76,000000000657,1
46,000000000619,1
80,000000000067,3
37,000000000759,1
68,000000000694,2
44,000000000418,1
42,000000000901,3
79,000000000518,2
68,000000000239,2
41,000000000501,3
1,000000000005,3
26,000000000698,3
25,000000000558,3
91,000000000133,2
97,000000000432,3
12,000000000799,3
96,000000000949,1
48,000000000539,1
85,000000000561,1
36,000000000440,1
56,000000000240,2
68,000000000242,3
61,000000000141,3
87,000000000741,2
16,000000000969,1
16,000000000103,2
61,000000000210,3
38,000000000032,1
11,000000000824,3
21,000000000428,3
45,000000000918,1
12,000000000666,3
57,000000000351,1
22,000000000599,1
18,000000000683,3
3,000000000618,2
49,000000000487,3
75,000000000769,2
35,000000000067,2
18,000000000696,2
8,000000000987,3
35,000000000042,1
96,000000000436,3
7,000000000051,3
60,000000000251,1
30,000000000393,1
62,000000000205,1
76,000000000185,3
51,000000000181,2
87,000000000009,1
46,000000000468,1
50,000000000604,1
67,000000000850,2
83,000000000244,3
7,000000000667,2
80,000000000491,1
91,000000000883,1
49,000000000319,1
75,000000000908,2
67,000000000462,3
48,000000000932,1
32,000000000217,3
91,000000000711,2
79,000000000181,3
1,000000000425,2
58,000000000983,2
15,000000000444,2
8,000000000755,3
83,000000000381,3
2,000000000561,3
3,000000000035,2
29,000000000773,1
47,000000000862,1
9,000000000370,1
1,000000000311,2
14,000000000688,3
42,000000000581,2
